CTUID,Geography,Total - Mother tongue,  Single responses,    Official languages,      English,      French,    Non-official languages,      Aboriginal languages,        Algonquian languages,          Blackfoot,          Cree-Montagnais languages,            Atikamekw,            Montagnais (Innu),            Moose Cree,            Naskapi,            Northern East Cree,            Plains Cree,            Southern East Cree,            Swampy Cree,            Woods Cree,"            Cree, n.o.s.",          Eastern Algonquian languages,            Malecite,            Mi'kmaq,          Ojibway-Potawatomi languages,            Algonquin,            Ojibway,            Oji-Cree,            Ottawa (Odawa),"          Algonquian languages, n.i.e.",        Athabaskan languages,          Northern Athabaskan languages,            Babine (Wetsuwet'en),            Beaver,            Carrier,            Chilcotin,            Dene,            Dogrib (Tlicho),            Gwich'in,            Sarsi (Sarcee),            Sekani,            Slavey-Hare languages,              North Slavey (Hare),              South Slavey,"              Slavey, n.o.s.",            Tahltan languages,              Kaska (Nahani),              Tahltan,            Tutchone languages,              Northern Tutchone,              Southern Tutchone,"          Athabaskan languages, n.i.e.",        Haida,        Inuit languages,          Inuinnaqtun (Inuvialuktun),          Inuktitut,"          Inuit languages, n.i.e.",        Iroquoian languages,          Cayuga,          Mohawk,          Oneida,"          Iroquoian languages, n.i.e.",        Kutenai,        Michif,        Salish languages,          Comox,          Halkomelem,          Lillooet,          Okanagan,          Shuswap (Secwepemctsin),          Squamish,          Straits,          Thompson (Ntlakapamux),"          Salish languages, n.i.e.",        Siouan languages,          Dakota,          Stoney,"          Siouan languages, n.i.e.",        Tlingit,        Tsimshian languages,          Gitxsan (Gitksan),          Nisga'a,          Tsimshian,        Wakashan languages,          Haisla,          Heiltsuk,          Kwakiutl (Kwak'wala),          Nuu-chah-nulth (Nootka),"          Wakashan languages, n.i.e.","        Aboriginal languages, n.o.s.",      Non-Aboriginal languages,        Afro-Asiatic languages,          Berber languages,            Kabyle,"            Berber languages, n.i.e.",          Cushitic languages,            Bilen,            Oromo,            Somali,"            Cushitic languages, n.i.e.",          Semitic languages,            Amharic,            Arabic,            Assyrian Neo-Aramaic,            Chaldean Neo-Aramaic,            Harari,            Hebrew,            Maltese,            Tigrigna,"            Semitic languages, n.i.e.","          Afro-Asiatic languages, n.i.e.",        Austro-Asiatic languages,          Khmer (Cambodian),          Vietnamese,"          Austro-Asiatic languages, n.i.e",        Austronesian languages,          Bikol,          Cebuano,          Fijian,          Hiligaynon,          Ilocano,          Malagasy,          Malay,"          Pampangan (Kapampangan, Pampango)",          Pangasinan,"          Tagalog (Pilipino, Filipino)",          Waray-Waray,"          Austronesian languages, n.i.e.",        Creole languages,          Haitian Creole,"          Creole, n.o.s.","          Creole languages, n.i.e.",        Dravidian languages,          Kannada,          Malayalam,          Tamil,          Telugu,"          Dravidian languages, n.i.e.",        Hmong-Mien languages,        Indo-European languages,          Albanian,          Armenian,          Balto-Slavic languages,            Baltic languages,              Latvian,              Lithuanian,            Slavic languages,              Belarusan,              Bosnian,              Bulgarian,              Croatian,              Czech,              Macedonian,              Polish,              Russian,              Serbian,              Serbo-Croatian,              Slovak,              Slovene (Slovenian),              Ukrainian,"              Slavic languages, n.i.e.",          Celtic languages,            Scottish Gaelic,            Welsh,"            Celtic languages, n.i.e.",          Germanic languages,            Afrikaans,            Danish,            Dutch,            Frisian,            German,            Icelandic,            Norwegian,            Swedish,            Vlaams (Flemish),            Yiddish,"            Germanic languages, n.i.e.",          Greek,          Indo-Iranian languages,            Indo-Aryan languages,              Bengali,              Gujarati,              Hindi,              Kashmiri,              Konkani,              Marathi,              Nepali,              Oriya (Odia),              Punjabi (Panjabi),              Sindhi,              Sinhala (Sinhalese),              Urdu,            Iranian languages,              Kurdish,              Pashto,              Persian (Farsi),"            Indo-Iranian languages, n.i.e.",          Italic (Romance) languages,            Catalan,            Italian,            Portuguese,            Romanian,            Spanish,"            Italic (Romance) languages, n.i.e.",        Japanese,        Kartvelian languages,          Georgian,        Korean,        Mongolic languages,          Mongolian,        Niger-Congo languages,          Akan (Twi),          Bamanankan,          Edo,          Ewe,"          Fulah (Pular, Pulaar, Fulfulde)",          Ga,          Ganda,          Igbo,          Lingala,          Rundi (Kirundi),          Kinyarwanda (Rwanda),          Shona,          Swahili,          Wolof,          Yoruba,"          Niger-Congo languages, n.i.e.",        Nilo-Saharan languages,          Dinka,"          Nilo-Saharan languages, n.i.e.",        Sign languages,          American Sign Language,          Quebec Sign Language,"          Sign languages, n.i.e",        Sino-Tibetan languages,          Chinese languages,            Cantonese,            Hakka,            Mandarin,            Min Dong,"            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",            Wu (Shanghainese),"            Chinese, n.o.s.","            Chinese languages, n.i.e.",          Tibeto-Burman languages,            Burmese,            Karenic languages,            Tibetan,"            Tibeto-Burman languages, n.i.e.",        Tai-Kadai languages,          Lao,          Thai,"          Tai-Kadai languages, n.i.e",        Turkic languages,          Azerbaijani,          Turkish,          Uyghur,          Uzbek,"          Turkic languages, n.i.e.",        Uralic languages,          Estonian,          Finnish,          Hungarian,"          Uralic languages, n.i.e.","        Other languages, n.i.e.",  Multiple responses,    English and French,    English and non-official language,    French and non-official language,"    English, French and non-official language"
5350620.11,0620.11 (5350620.11)   00000 (  1.8%),11680,10885,6340,6195,150,4545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4545,465,0,0,0,0,0,0,0,0,465,5,430,15,0,0,0,5,5,0,0,75,5,65,0,255,0,5,0,0,0,0,15,5,0,225,0,5,15,0,15,0,155,10,25,60,55,0,0,3225,5,0,480,0,0,0,475,0,10,10,45,15,10,235,80,30,0,10,10,20,0,5,0,5,0,20,0,5,0,0,10,0,0,0,5,0,0,20,2050,1935,50,105,150,5,10,20,15,5,275,20,10,1285,110,5,25,85,5,645,0,80,185,40,340,5,10,0,0,60,0,0,50,15,0,0,0,0,5,5,0,0,0,0,10,5,0,10,5,0,0,5,10,10,0,0,175,170,60,0,100,0,5,0,5,0,5,0,0,5,0,0,5,0,0,35,0,25,10,0,0,10,0,0,15,0,5,800,35,725,15,25
5350620.12,0620.12 (5350620.12)   00000 (  2.3%),17655,16575,9105,8860,245,7470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7470,850,0,0,0,15,0,5,10,0,830,0,780,20,5,0,0,10,10,0,0,75,0,80,0,380,5,15,0,0,10,0,30,0,0,315,0,0,25,0,15,10,215,5,40,130,35,5,0,5225,20,5,755,0,0,0,755,0,10,15,110,0,10,360,115,75,5,5,0,40,0,0,0,0,0,35,5,0,10,0,20,0,0,0,0,0,0,35,3465,3255,100,220,195,0,10,10,10,0,345,60,35,2280,195,5,30,155,15,920,0,140,220,80,480,0,10,0,0,85,0,0,45,10,0,0,0,0,0,0,5,0,0,0,5,0,0,15,5,5,0,5,20,15,0,5,490,490,135,5,320,0,15,5,10,0,0,0,0,0,0,5,0,5,0,25,0,25,0,0,0,15,0,0,15,0,5,1080,55,960,30,35
5350620.13,0620.13 (5350620.13)   00000 (  3.7%),2370,2340,1715,1690,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,20,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,5,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,165,5,0,5,160,0,0,10,35,5,5,55,0,20,0,5,5,25,0,0,0,0,0,75,5,0,40,0,30,0,0,5,0,0,0,5,140,140,0,0,10,0,0,0,0,0,95,0,0,30,0,0,0,0,0,170,0,80,55,5,30,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,35,0,30,0,0
5350621.00,0621.00 (5350621.00)   00000 (  3.7%),5360,5295,4715,4640,75,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,35,0,0,0,0,0,0,0,0,30,0,25,5,0,0,0,5,0,0,0,5,0,5,0,25,0,0,0,0,0,0,5,5,0,15,0,0,0,0,0,0,5,0,0,5,0,0,0,470,0,0,160,0,5,0,155,0,0,0,30,10,0,75,10,10,0,5,5,10,0,0,0,0,0,80,5,5,25,0,40,0,0,0,0,0,0,10,25,20,0,0,10,0,0,5,0,0,5,0,0,5,0,0,0,5,0,200,0,105,40,5,45,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15,0,0,15,0,0,65,15,45,0,0
5350622.00,0622.00 (5350622.00)   00000 (  2.7%),6015,5930,5250,5185,70,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,25,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,5,0,0,0,0,0,0,0,50,0,5,0,0,0,0,0,0,0,45,0,0,0,0,0,0,5,0,0,5,0,0,0,550,10,0,110,0,0,0,105,0,5,5,20,5,10,40,5,10,5,0,0,5,0,0,0,0,0,100,5,0,35,0,50,0,5,0,5,0,0,10,90,65,0,5,5,0,0,0,0,0,10,5,0,45,25,10,0,15,0,225,0,105,45,0,75,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,5,10,10,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,5,10,0,0,85,15,65,0,0
5350623.00,0623.00 (5350623.00)   00000 (  4.8%),3590,3535,3050,2975,75,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,30,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,5,0,0,0,0,0,0,0,30,0,5,0,0,0,0,0,0,0,25,0,0,0,0,0,0,5,0,5,0,0,0,0,380,5,0,65,5,5,0,60,0,0,0,10,5,0,30,5,0,0,0,5,0,0,0,0,0,0,90,0,10,30,0,50,0,0,0,0,0,0,0,50,50,0,0,5,0,0,0,0,0,15,0,0,25,5,0,0,0,0,170,0,85,20,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,10,10,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,5,5,5,0,0,60,10,50,0,0
5350624.00,0624.00 (5350624.00)   00000 (  2.1%),5270,5155,4540,4470,75,610,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,35,0,0,0,0,0,0,0,0,30,0,25,10,0,0,5,0,0,0,0,5,0,10,0,95,0,5,0,5,0,0,0,0,0,85,0,0,0,0,0,0,5,0,5,0,0,0,0,425,0,5,120,5,0,0,115,0,0,5,15,5,0,65,10,5,0,0,5,15,0,0,0,0,0,60,5,5,15,0,45,0,0,0,0,0,0,5,70,65,5,15,15,0,0,5,0,0,5,0,0,25,10,0,0,10,0,160,0,65,40,5,55,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,15,15,5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,15,0,5,10,0,0,115,30,80,5,5
5350625.00,0625.00 (5350625.00)   03100 ( 33.3%),415,410,335,330,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,5,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,10,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,25,0,15,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0
5350626.00,0626.00 (5350626.00)   00000 (  2.2%),5835,5755,4935,4855,80,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,15,0,0,0,0,0,0,0,0,20,0,10,0,0,0,0,5,0,0,0,10,0,15,0,15,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,5,0,0,0,670,5,0,165,10,5,5,155,0,0,5,15,5,0,65,25,10,0,5,5,15,0,5,0,0,0,180,0,5,55,0,105,0,5,5,0,0,0,10,130,125,0,5,15,0,0,0,0,0,45,0,0,55,10,0,0,5,0,170,0,80,55,10,30,0,0,0,0,30,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,35,5,10,30,0,0,80,10,65,0,5
5350630.00,0630.00 (5350630.00)   00000 (  4.3%),3275,3200,2345,2300,40,860,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,15,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,5,0,0,0,10,0,5,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,5,0,0,0,0,765,0,0,255,5,0,5,245,0,0,0,75,10,5,125,5,5,0,0,5,15,5,0,0,0,0,60,0,5,25,0,30,0,0,0,0,0,0,5,260,255,0,5,5,0,0,0,0,0,205,0,0,40,5,0,0,10,0,185,0,75,55,10,45,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,25,25,10,0,10,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,15,0,0,15,0,5,75,10,60,5,0
5350631.02,0631.02 (5350631.02)   00000 (  1.1%),4905,4815,3935,3835,100,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,40,0,0,0,0,0,0,0,0,40,0,30,0,0,0,0,5,0,0,0,10,0,5,0,30,0,0,0,0,0,0,5,0,0,25,0,0,0,0,0,0,25,0,0,30,0,0,0,710,5,5,320,5,0,5,310,0,0,5,115,0,15,110,40,5,0,5,5,15,0,0,0,0,0,30,0,0,5,0,20,0,5,0,0,0,0,25,65,60,0,5,10,0,5,0,0,0,20,0,5,15,0,0,0,0,0,270,0,70,120,15,65,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,15,0,35,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,10,0,5,10,0,0,85,10,70,0,5
5350631.03,0631.03 (5350631.03)   00000 (  1.2%),4830,4745,4060,3950,115,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,15,0,0,0,0,0,0,0,0,15,0,5,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,600,10,0,260,0,0,0,255,0,0,0,135,5,5,85,10,0,5,0,5,10,0,0,0,0,0,25,5,0,5,0,15,0,0,0,0,0,0,20,35,30,0,15,0,0,0,0,0,0,10,0,0,5,5,0,0,5,0,245,0,75,100,25,40,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,85,20,65,0,0
5350631.04,0631.04 (5350631.04)   00000 (  1.1%),5440,5335,4425,4300,120,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,50,0,0,0,0,0,0,0,0,45,0,25,0,0,0,0,10,0,5,0,5,0,5,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,5,0,0,5,0,0,0,750,5,0,320,0,0,5,320,0,5,0,120,0,10,115,45,10,5,5,0,5,0,5,0,0,0,45,0,5,10,0,25,0,0,5,0,0,0,25,25,15,0,5,0,0,0,0,0,0,5,0,0,0,10,0,0,10,0,330,0,100,135,20,70,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,45,45,10,5,25,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,5,15,0,0,105,5,90,5,10
5350632.00,0632.00 (5350632.00)   00000 (  2.3%),4345,4295,3855,3770,90,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,10,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,5,0,5,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,5,0,0,0,0,0,0,375,0,0,125,0,0,0,120,0,0,0,30,5,0,50,5,10,5,0,0,15,0,5,0,0,0,95,0,10,30,0,50,0,0,0,0,0,0,15,20,25,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,120,0,20,70,5,30,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,5,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,5,5,0,0,45,10,35,0,0
5350633.00,0633.00 (5350633.00)   00000 (  5.3%),3210,3175,2870,2815,55,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,10,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,5,0,5,0,25,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,80,0,0,0,80,0,0,0,5,0,5,45,5,5,0,5,0,15,0,0,0,0,0,40,0,0,20,0,20,0,0,0,0,0,0,5,15,10,5,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,95,0,30,30,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,20,20,5,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,5,5,0,0,40,15,25,0,0
5350634.01,0634.01 (5350634.01)   00000 (  1.6%),4430,4355,3835,3745,90,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,10,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,5,0,0,0,5,0,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,5,0,5,0,10,0,0,5,0,0,0,425,5,0,175,0,0,5,175,0,0,5,50,5,5,75,10,5,0,15,0,5,0,0,0,0,0,45,5,0,10,0,25,0,0,0,0,0,0,20,30,25,0,0,10,0,0,0,0,0,10,0,5,0,5,0,0,10,0,150,0,30,70,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,5,0,15,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,10,0,5,75,10,60,0,5
5350634.02,0634.02 (5350634.02)   00000 (  1.9%),3650,3615,3280,3210,65,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,5,0,5,0,20,0,0,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,70,0,5,0,65,0,0,0,10,0,0,35,5,10,5,0,0,5,0,5,5,0,0,65,0,0,20,5,35,0,0,0,0,0,0,15,20,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,100,0,20,50,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,10,0,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,0,10,0,0,5,0,0,35,10,25,0,0
5350635.00,0635.00 (5350635.00)   00000 (  3.2%),6060,5985,5465,5350,110,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,15,0,0,0,0,0,0,0,0,15,0,10,5,0,0,0,5,0,5,0,0,5,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,435,5,0,130,5,0,0,125,0,0,10,25,5,0,65,5,0,0,0,5,5,0,5,0,0,0,95,0,0,45,0,45,0,0,0,0,0,0,15,40,35,0,0,0,0,0,0,0,0,25,0,0,0,10,0,0,5,0,140,0,55,40,5,35,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,20,25,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,15,0,0,70,25,40,5,0
5350636.00,0636.00 (5350636.00)   00000 (  2.1%),2930,2900,2620,2580,40,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,245,0,0,85,5,0,5,85,0,0,10,15,0,0,40,5,0,0,5,0,5,0,0,0,0,0,60,5,0,25,0,30,0,0,0,0,0,0,10,15,10,0,5,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,70,0,20,25,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,35,5,25,0,0
5350637.00,0637.00 (5350637.00)   00000 (  5.5%),7260,7190,6115,5945,170,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,30,0,0,0,0,0,0,0,0,30,0,20,0,0,0,0,5,0,5,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,15,0,5,15,0,0,0,930,10,0,295,5,0,0,295,0,5,5,95,10,0,140,15,0,0,0,10,10,0,0,0,0,0,210,0,5,95,0,105,0,0,5,0,0,0,10,80,75,0,10,10,0,0,0,0,0,40,0,5,5,5,0,0,5,0,320,0,80,120,10,105,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5,0,15,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0,0,25,0,0,25,0,5,70,15,55,5,0
